,ID,Is_It_Dog?,Type_of_Object,Hour,Num_of_Retweet,Num_of_Favorite
1933,859607811541651456,1,4,3.0,1704.0,19476.0
1934,859851578198683649,1,0,19.0,3780.0,16105.0
1935,859924526012018688,1,0,0.0,4349.0,20021.0
1936,860184849394610176,0,0,17.0,6295.0,17474.0
1937,860276583193509888,0,0,23.0,3745.0,19154.0
1938,860524505164394496,1,0,16.0,5698.0,24678.0
1939,860563773140209665,1,0,18.0,2334.0,7878.0
1940,860924035999428608,0,,9.720160481444333,2766.753259779338,8895.725677031094
1941,861005113778896900,1,0,23.0,4119.0,17538.0
1942,861288531465048066,0,0,18.0,4479.0,18032.0
1943,861383897657036800,1,0,0.0,11528.0,37744.0
1944,861769973181624320,0,,9.720160481444333,2766.753259779338,8895.725677031094
1945,862096992088072192,1,0,0.0,21840.0,66437.0
1946,862457590147678208,0,0,0.0,5388.0,21492.0
1947,862722525377298433,1,0,17.0,3809.0,17779.0
1948,862831371563274240,1,0,0.0,5457.0,20011.0
1949,863062471531167744,1,0,16.0,2687.0,8945.0
1950,863079547188785154,1,0,17.0,1195.0,9094.0
1951,863432100342583297,1,0,16.0,5664.0,24829.0
1952,863553081350529029,1,0,0.0,4489.0,15935.0
1953,863907417377173506,0,0,0.0,4441.0,21477.0
1954,864197398364647424,1,0,19.0,9616.0,31459.0
1955,864279568663928832,1,0,0.0,3266.0,15195.0
1956,864873206498414592,0,0,16.0,9361.0,33651.0
1957,865006731092295680,1,0,0.0,8209.0,29063.0
1958,865359393868664832,1,0,0.0,5384.0,27530.0
1959,865718153858494464,1,0,23.0,6008.0,26640.0
1960,866334964761202691,1,0,16.0,15546.0,54720.0
1961,866450705531457537,1,3,0.0,32883.0,106827.0
1962,866686824827068416,1,0,16.0,3727.0,20070.0
1963,867051520902168576,1,0,16.0,8425.0,33420.0
1964,867072653475098625,1,,9.720160481444333,2766.753259779338,8895.725677031094
1965,867421006826221569,1,4,16.0,2697.0,16755.0
1966,867774946302451713,1,0,16.0,7788.0,35179.0
1967,867900495410671616,1,0,0.0,4439.0,24964.0
1968,868552278524837888,1,0,19.0,2240.0,10539.0
1969,868622495443632128,1,0,0.0,6275.0,28295.0
1970,868880397819494401,0,0,17.0,12518.0,55098.0
1971,869227993411051520,1,0,16.0,4023.0,21112.0
1972,869596645499047938,1,1,16.0,3327.0,16476.0
1973,869702957897576449,1,0,23.0,6728.0,29116.0
1974,869772420881756160,1,0,4.0,10663.0,43710.0
1975,870063196459192321,0,0,23.0,8840.0,37771.0
1976,870308999962521604,1,0,16.0,4384.0,22453.0
1977,870374049280663552,1,0,20.0,27680.0,85011.0
1978,870656317836468226,1,0,15.0,2817.0,12819.0
1979,870804317367881728,0,0,0.0,6393.0,33791.0
1980,871032628920680449,1,0,15.0,3999.0,23255.0
1981,871515927908634625,1,1,23.0,3628.0,20730.0
1982,871762521631449091,1,3,16.0,3678.0,20787.0
1983,871879754684805121,1,0,0.0,11918.0,39090.0
1984,872122724285648897,0,0,16.0,8549.0,35324.0
1985,872261713294495745,1,0,1.0,6649.0,35085.0
1986,872486979161796608,1,0,16.0,9429.0,41606.0
1987,872620804844003328,1,0,1.0,3911.0,21309.0
1988,872820683541237760,1,0,14.0,3884.0,15029.0
1989,872967104147763200,1,1,0.0,5669.0,28031.0
1990,873213775632977920,1,3,16.0,1667.0,7467.0
1991,873580283840344065,1,0,16.0,4143.0,24837.0
1992,873697596434513921,0,,9.720160481444333,2766.753259779338,8895.725677031094
1993,874012996292530176,1,4,21.0,11007.0,35501.0
1994,874057562936811520,1,0,0.0,4125.0,23134.0
1995,874296783580663808,1,3,16.0,4308.0,26651.0
1996,874680097055178752,1,0,17.0,4875.0,28439.0
1997,875021211251597312,1,0,16.0,4922.0,26022.0
1998,875144289856114688,1,0,0.0,5081.0,22185.0
1999,875747767867523072,1,0,16.0,4497.0,25773.0
2000,876120275196170240,1,0,16.0,4903.0,28490.0
2001,876484053909872640,1,0,16.0,2511.0,19163.0
2002,876838120628539392,1,3,16.0,3506.0,21125.0
2003,877201837425926144,1,0,16.0,5880.0,27755.0
2004,877316821321428993,1,0,0.0,5414.0,27907.0
2005,877556246731214848,1,0,15.0,3994.0,23258.0
2006,877611172832227328,1,,9.720160481444333,2766.753259779338,8895.725677031094
2007,877736472329191424,1,0,3.0,17300.0,71144.0
2008,878057613040115712,1,0,1.0,7181.0,42876.0
2009,878281511006478336,1,0,16.0,1349.0,7913.0
2010,878776093423087618,1,4,0.0,4319.0,19763.0
2011,879008229531029506,1,0,16.0,2812.0,19317.0
2012,879050749262655488,0,0,18.0,4941.0,23022.0
2013,879376492567855104,0,0,16.0,3261.0,17099.0
2014,879415818425184262,1,0,19.0,45849.0,107956.0
2015,879492040517615616,1,0,0.0,3323.0,23822.0
2016,879862464715927552,1,0,0.0,3642.0,22667.0
2017,880095782870896641,1,0,16.0,4533.0,28150.0
2018,880221127280381952,1,0,0.0,4436.0,27640.0
2019,880465832366813184,1,0,16.0,6546.0,29075.0
2020,880872448815771648,1,0,19.0,3989.0,21734.0
2021,880935762899988482,0,0,23.0,2886.0,17346.0
2022,881268444196462592,0,0,21.0,5358.0,23501.0
2023,881536004380872706,1,3,15.0,16570.0,50199.0
2024,881666595344535552,1,0,0.0,11099.0,51522.0
2025,881906580714921986,1,0,16.0,3533.0,24773.0
2026,882045870035918850,0,0,1.0,5203.0,29900.0
2027,882268110199369728,1,0,16.0,12118.0,45880.0
2028,882627270321602560,1,0,15.0,6342.0,28382.0
2029,882762694511734784,1,3,0.0,5134.0,28903.0
2030,882992080364220416,1,0,15.0,4122.0,24445.0
2031,883117836046086144,1,0,0.0,6949.0,37914.0
2032,883360690899218434,1,2,16.0,3825.0,22986.0
2033,883482846933004288,1,0,0.0,10407.0,46860.0
2034,883838122936631299,1,0,0.0,3586.0,22349.0
2035,884162670584377345,1,1,21.0,3128.0,20771.0
2036,884441805382717440,1,0,15.0,5856.0,27478.0
2037,884562892145688576,1,0,0.0,5100.0,24765.0
2038,884876753390489601,1,0,20.0,6096.0,28514.0
2039,884925521741709313,1,0,0.0,16439.0,68152.0
2040,885167619883638784,1,0,16.0,4556.0,22367.0
2041,885311592912609280,1,,9.720160481444333,2766.753259779338,8895.725677031094
2042,885528943205470208,1,0,15.0,6683.0,36689.0
2043,885984800019947520,1,0,22.0,7097.0,33382.0
2044,886258384151887873,1,0,16.0,6523.0,28469.0
2045,886366144734445568,1,3,23.0,3316.0,21524.0
2046,886680336477933568,0,0,20.0,4610.0,22798.0
2047,886736880519319552,1,0,23.0,3443.0,12306.0
2048,886983233522544640,1,0,16.0,8084.0,35859.0
2049,887101392804085760,1,0,0.0,6167.0,31061.0
2050,887343217045368832,1,0,16.0,10737.0,34222.0
2051,887473957103951883,1,0,0.0,18781.0,69871.0
2052,887517139158093824,0,0,3.0,12082.0,46959.0
2053,887705289381826560,1,0,16.0,5609.0,30779.0
2054,888078434458587136,1,0,16.0,3653.0,22201.0
2055,888202515573088257,1,,9.720160481444333,2766.753259779338,8895.725677031094
2056,888554962724278272,1,0,0.0,3732.0,20290.0
2057,888804989199671297,1,0,16.0,4559.0,26080.0
2058,888917238123831296,1,0,0.0,4709.0,29611.0
2059,889278841981685760,1,0,0.0,5637.0,25652.0
2060,889531135344209921,1,4,17.0,2321.0,15359.0
2061,889638837579907072,1,0,0.0,4735.0,27672.0
2062,889665388333682689,1,4,1.0,8538.0,38818.0
2063,889880896479866881,1,0,16.0,5156.0,28268.0
2064,890006608113172480,1,0,0.0,7624.0,31166.0
2065,890240255349198849,1,1,15.0,7711.0,32467.0
2066,890609185150312448,1,0,16.0,4429.0,28226.0
2067,890729181411237888,1,0,0.0,16716.0,56848.0
2068,890971913173991426,1,0,16.0,2158.0,12041.0
2069,891087950875897856,1,0,0.0,3261.0,20562.0
2070,891327558926688256,1,0,16.0,9774.0,41048.0
2071,891689557279858688,0,0,15.0,8964.0,42908.0
2072,891815181378084864,1,0,0.0,4328.0,25461.0
2073,892177421306343426,1,0,0.0,6514.0,33819.0
2074,892420643555336193,0,0,16.0,8853.0,39467.0
